product_name,category,state,location_zone,date,mrp,discount_applied,discounted_price,units_sold
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-1,2025-07-07,45.0,15.0,38.25,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-1,2025-07-11,45.0,15.0,38.25,18
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-26,45.0,5.0,42.75,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-07-05,45.0,0.0,45.0,24
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-29,45.0,15.0,38.25,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-21,45.0,0.0,45.0,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-28,45.0,20.0,36.0,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-26,45.0,5.0,42.75,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-27,45.0,10.0,40.5,34
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-24,45.0,0.0,45.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-21,45.0,10.0,40.5,10
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-07-06,45.0,0.0,45.0,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-27,45.0,0.0,45.0,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-22,45.0,10.0,40.5,33
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-26,45.0,15.0,38.25,32
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-29,45.0,15.0,38.25,24
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-28,45.0,0.0,45.0,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-21,45.0,0.0,45.0,6
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-07-01,45.0,10.0,40.5,25
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-29,45.0,15.0,38.25,32
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-06-30,45.0,5.0,42.75,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-2,2025-07-05,45.0,5.0,42.75,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-28,45.0,5.0,42.75,31
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-18,45.0,0.0,45.0,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-08,45.0,5.0,42.75,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-21,45.0,0.0,45.0,10
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-20,45.0,5.0,42.75,20
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-06-03,45.0,0.0,45.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-13,45.0,0.0,45.0,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-06-04,45.0,15.0,38.25,31
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-30,45.0,0.0,45.0,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-17,45.0,0.0,45.0,8
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-11,45.0,10.0,40.5,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-23,45.0,10.0,40.5,33
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-30,45.0,5.0,42.75,8
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-20,45.0,10.0,40.5,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Delhi,Tier-3,2025-05-17,45.0,5.0,42.75,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-06-25,45.0,5.0,42.75,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-08,45.0,10.0,40.5,20
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-13,45.0,0.0,45.0,18
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-22,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-26,45.0,15.0,38.25,20
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-30,45.0,5.0,42.75,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-31,45.0,10.0,40.5,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-06-26,45.0,15.0,38.25,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-28,45.0,0.0,45.0,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-05,45.0,10.0,40.5,34
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-01,45.0,0.0,45.0,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-10,45.0,15.0,38.25,6
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-28,45.0,15.0,38.25,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-16,45.0,5.0,42.75,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-25,45.0,0.0,45.0,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-06-27,45.0,20.0,36.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-09,45.0,15.0,38.25,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-03,45.0,0.0,45.0,17
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-06-25,45.0,0.0,45.0,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-11,45.0,0.0,45.0,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-06-30,45.0,15.0,38.25,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-06-25,45.0,5.0,42.75,6
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-22,45.0,10.0,40.5,33
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-11,45.0,0.0,45.0,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-1,2025-07-12,45.0,0.0,45.0,10
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-02,45.0,5.0,42.75,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-07,45.0,0.0,45.0,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-02,45.0,10.0,40.5,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-09,45.0,5.0,42.75,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-30,45.0,0.0,45.0,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-09,45.0,5.0,42.75,5
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-03,45.0,5.0,42.75,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-07,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-04,45.0,15.0,38.25,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-08,45.0,15.0,38.25,18
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-30,45.0,5.0,42.75,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-26,45.0,5.0,42.75,5
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-08,45.0,5.0,42.75,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-30,45.0,5.0,42.75,6
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-03,45.0,0.0,45.0,8
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-06,45.0,20.0,36.0,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-07,45.0,5.0,42.75,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-26,45.0,0.0,45.0,17
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-26,45.0,15.0,38.25,31
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-02,45.0,15.0,38.25,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-06,45.0,10.0,40.5,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-02,45.0,5.0,42.75,24
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-28,45.0,10.0,40.5,33
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-07-05,45.0,5.0,42.75,8
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-2,2025-06-27,45.0,10.0,40.5,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-17,45.0,15.0,38.25,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-24,45.0,5.0,42.75,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-10,45.0,15.0,38.25,6
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-17,45.0,15.0,38.25,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-06,45.0,0.0,45.0,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-07,45.0,15.0,38.25,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-10,45.0,15.0,38.25,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-06-30,45.0,20.0,36.0,40
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-03,45.0,10.0,40.5,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-02,45.0,5.0,42.75,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-19,45.0,15.0,38.25,10
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-24,45.0,5.0,42.75,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-18,45.0,0.0,45.0,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-17,45.0,5.0,42.75,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-12,45.0,5.0,42.75,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-06-30,45.0,15.0,38.25,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-19,45.0,5.0,42.75,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-06-26,45.0,5.0,42.75,24
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-06,45.0,10.0,40.5,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-11,45.0,0.0,45.0,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-10,45.0,15.0,38.25,37
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-06-27,45.0,15.0,38.25,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-02,45.0,0.0,45.0,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-08,45.0,15.0,38.25,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-11,45.0,5.0,42.75,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-22,45.0,15.0,38.25,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-06-26,45.0,5.0,42.75,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-02,45.0,5.0,42.75,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-08,45.0,5.0,42.75,17
Britannia Whole Wheat Bread 400g,biscuits & breads,Karnataka,Tier-3,2025-07-13,45.0,0.0,45.0,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-20,45.0,5.0,42.75,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-18,45.0,5.0,42.75,17
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-18,45.0,15.0,38.25,31
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-25,45.0,10.0,40.5,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-14,45.0,5.0,42.75,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-19,45.0,0.0,45.0,18
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-14,45.0,0.0,45.0,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-14,45.0,10.0,40.5,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-22,45.0,0.0,45.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-15,45.0,5.0,42.75,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-12,45.0,5.0,42.75,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-17,45.0,5.0,42.75,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-11,45.0,0.0,45.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-16,45.0,5.0,42.75,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-16,45.0,20.0,36.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-19,45.0,5.0,42.75,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-21,45.0,15.0,38.25,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-16,45.0,15.0,38.25,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-22,45.0,20.0,36.0,35
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-28,45.0,10.0,40.5,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-10,45.0,10.0,40.5,21
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-17,45.0,15.0,38.25,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-20,45.0,5.0,42.75,24
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-21,45.0,20.0,36.0,39
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-18,45.0,5.0,42.75,31
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-19,45.0,0.0,45.0,20
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-24,45.0,20.0,36.0,37
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-22,45.0,10.0,40.5,31
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-12,45.0,0.0,45.0,16
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-1,2025-05-24,45.0,5.0,42.75,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-02,45.0,15.0,38.25,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-09,45.0,5.0,42.75,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-11,45.0,5.0,42.75,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-07-02,45.0,0.0,45.0,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-24,45.0,5.0,42.75,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-01,45.0,5.0,42.75,30
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-06,45.0,15.0,38.25,37
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-05-31,45.0,5.0,42.75,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-07-02,45.0,0.0,45.0,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-18,45.0,5.0,42.75,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-07-02,45.0,0.0,45.0,9
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-23,45.0,20.0,36.0,35
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-04,45.0,10.0,40.5,20
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-15,45.0,0.0,45.0,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-28,45.0,10.0,40.5,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-02,45.0,5.0,42.75,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-09,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-20,45.0,0.0,45.0,20
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-10,45.0,10.0,40.5,33
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-05-31,45.0,0.0,45.0,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-24,45.0,10.0,40.5,21
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-15,45.0,5.0,42.75,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-05,45.0,20.0,36.0,32
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-06-12,45.0,15.0,38.25,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-2,2025-07-02,45.0,0.0,45.0,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,0.0,45.0,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-26,45.0,10.0,40.5,14
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-19,45.0,5.0,42.75,17
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-20,45.0,5.0,42.75,7
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-16,45.0,10.0,40.5,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-26,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,10.0,40.5,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-18,45.0,5.0,42.75,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,5.0,42.75,11
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-18,45.0,0.0,45.0,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,0.0,45.0,25
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-19,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,5.0,42.75,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-15,45.0,10.0,40.5,26
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,15.0,38.25,35
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-19,45.0,0.0,45.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-17,45.0,0.0,45.0,12
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-19,45.0,10.0,40.5,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-24,45.0,0.0,45.0,8
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-15,45.0,5.0,42.75,19
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-22,45.0,15.0,38.25,13
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-23,45.0,10.0,40.5,21
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-22,45.0,10.0,40.5,8
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-25,45.0,5.0,42.75,28
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-21,45.0,10.0,40.5,27
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-23,45.0,5.0,42.75,15
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-15,45.0,0.0,45.0,23
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-18,45.0,0.0,45.0,29
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-22,45.0,20.0,36.0,25
Britannia Whole Wheat Bread 400g,biscuits & breads,Tamil Nadu,Tier-3,2025-05-16,45.0,0.0,45.0,7
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-10,45.0,20.0,36.0,8
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-28,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-06,45.0,10.0,40.5,13
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-02,45.0,0.0,45.0,11
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-28,45.0,0.0,45.0,13
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-09,45.0,10.0,40.5,19
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-04,45.0,10.0,40.5,26
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-04,45.0,20.0,36.0,18
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-05,45.0,0.0,45.0,26
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-27,45.0,15.0,38.25,24
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-07,45.0,0.0,45.0,24
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-28,45.0,0.0,45.0,23
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-07,45.0,15.0,38.25,32
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-01,45.0,5.0,42.75,12
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-07,45.0,5.0,42.75,12
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-05,45.0,5.0,42.75,19
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-07,45.0,0.0,45.0,29
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-29,45.0,5.0,42.75,6
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-06,45.0,5.0,42.75,28
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-06,45.0,15.0,38.25,6
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-10,45.0,0.0,45.0,25
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-08,45.0,5.0,42.75,11
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-27,45.0,5.0,42.75,14
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-06,45.0,0.0,45.0,20
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-06,45.0,5.0,42.75,11
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-11,45.0,10.0,40.5,33
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-10,45.0,5.0,42.75,31
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-03,45.0,0.0,45.0,22
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-06-30,45.0,5.0,42.75,23
Britannia Whole Wheat Bread 400g,biscuits & breads,West Bengal,Tier-1,2025-07-02,45.0,0.0,45.0,6
